concat,member_casual,rideable_type,day_of_week,start/end,station_name,lat,lng,count
2020-11,casual,docked_bike,Friday,start_station,Clark St & Newport St,41.94454,-87.654678,29
2020-11,casual,docked_bike,Friday,start_station,Clark St & North Ave,41.911974,-87.631942,8
2020-11,casual,docked_bike,Friday,start_station,Clark St & Randolph St,41.88457623,-87.63188991,31
2020-11,casual,docked_bike,Friday,start_station,Clark St & Schiller St,41.907993,-87.631501,23
2020-11,casual,docked_bike,Friday,start_station,Clark St & Schreiber Ave,41.99925182,-87.67137734,5
2020-11,casual,docked_bike,Friday,start_station,Clark St & Touhy Ave,42.01256012,-87.67436712,5
2020-11,casual,docked_bike,Friday,start_station,Clark St & Wellington Ave,41.93649682,-87.64753866,31
2020-11,casual,docked_bike,Friday,start_station,Clark St & Winnemac Ave,41.97334764,-87.66785547,19
2020-11,casual,docked_bike,Friday,start_station,Clark St & Wrightwood Ave,41.929546,-87.643118,24
2020-11,casual,docked_bike,Friday,start_station,Clifton Ave & Armitage Ave,41.918216,-87.656936,11
2020-11,casual,docked_bike,Friday,start_station,Clinton St & 18th St,41.857906,-87.64082183,2
2020-11,casual,docked_bike,Friday,start_station,Clinton St & Jackson Blvd,41.87831661,-87.64098108,11
2020-11,casual,docked_bike,Friday,start_station,Clinton St & Lake St,41.88528217,-87.64157767,8
2020-11,casual,docked_bike,Friday,start_station,Clinton St & Madison St,41.882242,-87.641066,14
2020-11,casual,docked_bike,Friday,start_station,Clinton St & Roosevelt Rd,41.86715033,-87.64102733,17
2020-11,casual,docked_bike,Friday,start_station,Clinton St & Tilden St,41.875885,-87.640795,6
2020-11,casual,docked_bike,Friday,start_station,Clinton St & Washington Blvd,41.88338,-87.64117,10
2020-11,casual,docked_bike,Friday,start_station,Clybourn Ave & Division St,41.904613,-87.640552,7
2020-11,casual,docked_bike,Friday,start_station,Columbus Dr & Randolph St,41.884728,-87.619521,41
2020-11,casual,docked_bike,Friday,start_station,Commercial Ave & 130th St,41.65914467,-87.55080233,1
2020-11,casual,docked_bike,Friday,start_station,Commercial Ave & 83rd St,41.744615,-87.551208,2
2020-11,casual,docked_bike,Friday,start_station,Conservatory Dr & Lake St,41.88547117,-87.71685017,1
2020-11,casual,docked_bike,Friday,start_station,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,25
2020-11,casual,docked_bike,Friday,start_station,Cottage Grove Ave & 43rd St,41.816499,-87.606582,3
2020-11,casual,docked_bike,Friday,start_station,Cottage Grove Ave & 47th St,41.80982967,-87.60674367,1
2020-11,casual,docked_bike,Friday,start_station,Cottage Grove Ave & 51st St,41.803038,-87.606615,1
2020-11,casual,docked_bike,Friday,start_station,Cottage Grove Ave & 63rd St,41.78060095,-87.60583609,2
2020-11,casual,docked_bike,Friday,start_station,Cottage Grove Ave & 67th St,41.77372095,-87.60563486,1
2020-11,casual,docked_bike,Friday,start_station,Cottage Grove Ave & 71st St,41.76571904,-87.60495971,1
2020-11,casual,docked_bike,Friday,start_station,Cottage Grove Ave & 83rd St,41.74342883,-87.6048695,2
2020-11,casual,docked_bike,Friday,start_station,Cottage Grove Ave & Oakwood Blvd,41.822985,-87.6071,7
2020-11,casual,docked_bike,Friday,start_station,Daley Center Plaza,41.88434983,-87.6296805,36
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & 59th St,41.78586107,-87.67414391,2
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Charleston St,41.920082,-87.677855,14
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Chicago Ave,41.895769,-87.67722,7
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Clybourn Ave,41.931931,-87.677856,5
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Cortland St,41.915983,-87.677335,14
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Coulter St,41.8492,-87.67564,1
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Cullerton St,41.85496652,-87.67569959,10
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Division St,41.90327233,-87.67838783,12
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Foster Ave,41.9756148,-87.67945904,10
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Grand Ave,41.89126435,-87.67684221,4
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Leland Ave,41.967094,-87.679028,5
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Madison St,41.88137,-87.67493,1
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Melrose Ave,41.9406,-87.6785,2
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Pershing Rd,41.82317467,-87.67663567,1
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Pierce Ave,41.90939601,-87.67769193,23
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Sunnyside Ave,41.96325,-87.679258,9
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Thomas St (Augusta Blvd),41.901315,-87.677409,10
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Walnut (Lake) St,41.885951,-87.677009,2
2020-11,casual,docked_bike,Friday,start_station,Damen Ave & Wellington Ave,41.93588283,-87.67841933,2
2020-11,casual,docked_bike,Friday,start_station,Dayton St & North Ave,41.91055117,-87.64945333,12
2020-11,casual,docked_bike,Friday,start_station,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,32
2020-11,casual,docked_bike,Friday,start_station,Dearborn St & Adams St,41.879356,-87.629791,16
2020-11,casual,docked_bike,Friday,start_station,Dearborn St & Erie St,41.893992,-87.629318,32
2020-11,casual,docked_bike,Friday,start_station,Dearborn St & Monroe St,41.88131982,-87.62952092,31
2020-11,casual,docked_bike,Friday,start_station,Dearborn St & Van Buren St,41.876247,-87.62933767,9
2020-11,casual,docked_bike,Friday,start_station,Delano Ct & Roosevelt Rd,41.867491,-87.63219,15
2020-11,casual,docked_bike,Friday,start_station,Desplaines St & Jackson Blvd,41.876707,-87.644261,14
2020-11,casual,docked_bike,Friday,start_station,Desplaines St & Kinzie St,41.8886825,-87.64450167,37
2020-11,casual,docked_bike,Friday,start_station,Desplaines St & Randolph St,41.88461619,-87.64457058,17
2020-11,casual,docked_bike,Friday,start_station,Dorchester Ave & 63rd St,41.78040565,-87.59141599,2
2020-11,casual,docked_bike,Friday,start_station,Drake Ave & Addison St,41.947326,-87.717582,1
2020-11,casual,docked_bike,Friday,start_station,Drake Ave & Montrose Ave,41.96115408,-87.71656907,2
2020-11,casual,docked_bike,Friday,start_station,Dusable Harbor,41.886976,-87.612813,33
2020-11,casual,docked_bike,Friday,start_station,DuSable Museum,41.79156801,-87.60785218,4
2020-11,casual,docked_bike,Friday,start_station,Eastlake Ter & Rogers Ave,42.02090733,-87.66505267,1
2020-11,casual,docked_bike,Friday,start_station,Eberhart Ave & 61st St,41.78408,-87.613216,1
2020-11,casual,docked_bike,Friday,start_station,Eckhart Park,41.896373,-87.660984,11
2020-11,casual,docked_bike,Friday,start_station,Eggleston Ave & 69th St,41.768898,-87.635876,2
2020-11,casual,docked_bike,Friday,start_station,Elizabeth (May) St & Fulton St,41.88661649,-87.65803993,1
2020-11,casual,docked_bike,Friday,start_station,Ellis Ave & 53rd St,41.79933626,-87.60095811,15
2020-11,casual,docked_bike,Friday,start_station,Ellis Ave & 55th St,41.79430062,-87.60144977,29
2020-11,casual,docked_bike,Friday,start_station,Ellis Ave & 58th St,41.788746,-87.601334,17
2020-11,casual,docked_bike,Friday,start_station,Ellis Ave & 60th St,41.7851585,-87.60111967,36
2020-11,casual,docked_bike,Friday,start_station,Elston Ave & Wabansia Ave,41.91291817,-87.6640885,4
2020-11,casual,docked_bike,Friday,start_station,Emerald Ave & 28th St,41.84358,-87.645368,2
2020-11,casual,docked_bike,Friday,start_station,Emerald Ave & 31st St,41.838198,-87.645143,4
2020-11,casual,docked_bike,Friday,start_station,Evanston Civic Center,42.057044,-87.686554,2
2020-11,casual,docked_bike,Friday,start_station,Ewing Ave & Burnham Greenway,41.71273317,-87.534685,1
2020-11,casual,docked_bike,Friday,start_station,Exchange Ave & 79th St,41.751731,-87.552812,2
2020-11,casual,docked_bike,Friday,start_station,Fairbanks Ct & Grand Ave,41.89184737,-87.6205802,49
2020-11,casual,docked_bike,Friday,start_station,Fairbanks St & Superior St,41.895748,-87.620104,8
2020-11,casual,docked_bike,Friday,start_station,Federal St & Polk St,41.87207763,-87.62954377,46
2020-11,casual,docked_bike,Friday,start_station,Field Blvd & South Water St,41.88634906,-87.61751655,20
2020-11,casual,docked_bike,Friday,start_station,Field Museum,41.865312,-87.617867,32
2020-11,casual,docked_bike,Friday,start_station,Financial Pl & Ida B Wells Dr,41.87502363,-87.63309404,9
2020-11,casual,docked_bike,Friday,start_station,Fort Dearborn Dr & 31st St,41.838556,-87.608218,20
2020-11,casual,docked_bike,Friday,start_station,Francisco Ave & Foster Ave,41.97563273,-87.70141944,4
2020-11,casual,docked_bike,Friday,start_station,Franklin St & Adams St (Temp),41.87943409,-87.63550401,8
2020-11,casual,docked_bike,Friday,start_station,Franklin St & Chicago Ave,41.89674697,-87.63566762,19
2020-11,casual,docked_bike,Friday,start_station,Franklin St & Illinois St,41.89102331,-87.63547987,26
2020-11,casual,docked_bike,Friday,start_station,Franklin St & Jackson Blvd,41.87716483,-87.63451467,39
2020-11,casual,docked_bike,Friday,start_station,Franklin St & Lake St,41.885837,-87.6355,9
2020-11,casual,docked_bike,Friday,start_station,Franklin St & Monroe St,41.880317,-87.635185,28
2020-11,casual,docked_bike,Friday,start_station,Glenwood Ave & Morse Ave,42.00796317,-87.66541783,6
2020-11,casual,docked_bike,Friday,start_station,Glenwood Ave & Touhy Ave,42.012701,-87.666058,5
2020-11,casual,docked_bike,Friday,start_station,Green St & Madison St,41.881892,-87.648789,25
2020-11,casual,docked_bike,Friday,start_station,Green St & Randolph St,41.883668,-87.64867,29
